item,pip
http://www.wikidata.org/entity/Q47509047,torch
http://www.wikidata.org/entity/Q107382939,Cola
http://www.wikidata.org/entity/Q107385632,zappa
http://www.wikidata.org/entity/Q107385968,offspring
http://www.wikidata.org/entity/Q107387100,papa
http://www.wikidata.org/entity/Q107382285,graphene
http://www.wikidata.org/entity/Q107383359,watchtower
http://www.wikidata.org/entity/Q107383319,jellyfish
http://www.wikidata.org/entity/Q28975137,lit
http://www.wikidata.org/entity/Q197520,numpy
http://www.wikidata.org/entity/Q107386002,pony
http://www.wikidata.org/entity/Q107381118,Automat
http://www.wikidata.org/entity/Q65530318,luigi
http://www.wikidata.org/entity/Q107380843,notebook
http://www.wikidata.org/entity/Q107386336,tendo
http://www.wikidata.org/entity/Q107380673,bcrypt
http://www.wikidata.org/entity/Q107385817,docx
http://www.wikidata.org/entity/Q107387125,west
http://www.wikidata.org/entity/Q107380878,Mako
http://www.wikidata.org/entity/Q107386227,subliminal
http://www.wikidata.org/entity/Q107383220,green
http://www.wikidata.org/entity/Q107380901,hacking
http://www.wikidata.org/entity/Q107381447,pockets
http://www.wikidata.org/entity/Q107385616,fudge
http://www.wikidata.org/entity/Q54506313,GND
http://www.wikidata.org/entity/Q107381658,schema
http://www.wikidata.org/entity/Q107380552,hunter
http://www.wikidata.org/entity/Q107386901,faust
http://www.wikidata.org/entity/Q107384370,salt
http://www.wikidata.org/entity/Q107384148,fs
http://www.wikidata.org/entity/Q107380896,trio
http://www.wikidata.org/entity/Q107383642,azure
http://www.wikidata.org/entity/Q107381190,rich
http://www.wikidata.org/entity/Q107383666,uptime
http://www.wikidata.org/entity/Q107385631,bunch
http://www.wikidata.org/entity/Q107384229,channels
http://www.wikidata.org/entity/Q100153817,fire
http://www.wikidata.org/entity/Q105276783,ray
http://www.wikidata.org/entity/Q107382929,Crawley
http://www.wikidata.org/entity/Q107383885,lime
http://www.wikidata.org/entity/Q107380934,reno
http://www.wikidata.org/entity/Q107384120,great-expectations
http://www.wikidata.org/entity/Q107385593,mandrill
http://www.wikidata.org/entity/Q107380868,nox
http://www.wikidata.org/entity/Q7620103,storm
http://www.wikidata.org/entity/Q107384319,warlock
http://www.wikidata.org/entity/Q107381556,manuel
http://www.wikidata.org/entity/Q107381106,h2
http://www.wikidata.org/entity/Q1635410,nltk
http://www.wikidata.org/entity/Q107387127,panda
http://www.wikidata.org/entity/Q107385366,quinn
http://www.wikidata.org/entity/Q109378762,angr
http://www.wikidata.org/entity/Q107381651,blinker
http://www.wikidata.org/entity/Q6523506,leo
http://www.wikidata.org/entity/Q107384354,pem
http://www.wikidata.org/entity/Q107385843,prov
http://www.wikidata.org/entity/Q2169298,roundup
http://www.wikidata.org/entity/Q5610141,grok
http://www.wikidata.org/entity/Q2839592,cubicweb
http://www.wikidata.org/entity/Q107387098,arch
http://www.wikidata.org/entity/Q107380967,ply
http://www.wikidata.org/entity/Q107382375,ssg
http://www.wikidata.org/entity/Q107380727,cookies
http://www.wikidata.org/entity/Q107386189,untangle
http://www.wikidata.org/entity/Q107384304,flex
http://www.wikidata.org/entity/Q107381171,hug
http://www.wikidata.org/entity/Q107386209,doubles
http://www.wikidata.org/entity/Q107380602,future
http://www.wikidata.org/entity/Q107381452,gast
http://www.wikidata.org/entity/Q107380857,pbr
http://www.wikidata.org/entity/Q107381587,visdom
http://www.wikidata.org/entity/Q107386609,kitchen
http://www.wikidata.org/entity/Q109378756,cle
http://www.wikidata.org/entity/Q107386823,tatsu
http://www.wikidata.org/entity/Q107387111,cloudflare
http://www.wikidata.org/entity/Q107385281,dbt
http://www.wikidata.org/entity/Q107380533,bleach
http://www.wikidata.org/entity/Q107384189,conan
http://www.wikidata.org/entity/Q842014,Django
http://www.wikidata.org/entity/Q107383690,geojson
http://www.wikidata.org/entity/Q16972732,h2o
http://www.wikidata.org/entity/Q107385341,halo
http://www.wikidata.org/entity/Q107380924,daiquiri
http://www.wikidata.org/entity/Q107384328,kfp
http://www.wikidata.org/entity/Q107380557,identify
http://www.wikidata.org/entity/Q107382098,imgaug
http://www.wikidata.org/entity/Q107383653,immutables
http://www.wikidata.org/entity/Q107386415,impacket
http://www.wikidata.org/entity/Q107385749,importlib
http://www.wikidata.org/entity/Q107382266,infinity
http://www.wikidata.org/entity/Q107385534,intake
http://www.wikidata.org/entity/Q107386981,invenio-access
http://www.wikidata.org/entity/Q107386983,invenio-accounts
http://www.wikidata.org/entity/Q107380953,ipytree
http://www.wikidata.org/entity/Q107385796,iso-639
http://www.wikidata.org/entity/Q107386131,iso4217
http://www.wikidata.org/entity/Q107380570,jaraco.context
http://www.wikidata.org/entity/Q107381360,jaraco.windows
http://www.wikidata.org/entity/Q107381135,jeepney
http://www.wikidata.org/entity/Q107382243,jinja2-time
http://www.wikidata.org/entity/Q107381460,joblib
http://www.wikidata.org/entity/Q107385507,jupyter-packaging
http://www.wikidata.org/entity/Q107381020,jupyter-server-mathjax
http://www.wikidata.org/entity/Q107380853,jupyter-sphinx
http://www.wikidata.org/entity/Q107385234,jws
http://www.wikidata.org/entity/Q107381843,kazoo
http://www.wikidata.org/entity/Q107386701,keras-layer-normalization
http://www.wikidata.org/entity/Q107382148,keras2onnx
http://www.wikidata.org/entity/Q107385636,keystonemiddleware
http://www.wikidata.org/entity/Q107384329,kfp-pipeline-spec
http://www.wikidata.org/entity/Q107385292,kfp-server-api
http://www.wikidata.org/entity/Q107382517,kivy-deps.gstreamer-dev
http://www.wikidata.org/entity/Q107383110,kiwisolver
http://www.wikidata.org/entity/Q107386483,klepto
http://www.wikidata.org/entity/Q107381743,kubernetes
http://www.wikidata.org/entity/Q107382158,langdetect
http://www.wikidata.org/entity/Q107385493,lazy-import
http://www.wikidata.org/entity/Q107386592,libfaketime
http://www.wikidata.org/entity/Q107386734,libmagic
http://www.wikidata.org/entity/Q107386655,localstack-ext
http://www.wikidata.org/entity/Q107385298,log-symbols
http://www.wikidata.org/entity/Q107385679,lyricwikia
http://www.wikidata.org/entity/Q107384805,mashumaro
http://www.wikidata.org/entity/Q107386380,matplotlib-venn
http://www.wikidata.org/entity/Q107386816,mf2py
http://www.wikidata.org/entity/Q107385851,mkdocs-macros-plugin
http://www.wikidata.org/entity/Q107381178,mkdocs-material-extensions
http://www.wikidata.org/entity/Q107381705,mleap
http://www.wikidata.org/entity/Q107386253,mlflow-skinny
http://www.wikidata.org/entity/Q107384315,mockredispy
http://www.wikidata.org/entity/Q289446,mod-wsgi
http://www.wikidata.org/entity/Q107382980,modulegraph
http://www.wikidata.org/entity/Q107385823,more_itertools
http://www.wikidata.org/entity/Q107383224,mozfile
http://www.wikidata.org/entity/Q107383171,msal-extensions
http://www.wikidata.org/entity/Q107386199,msoffcrypto-tool
http://www.wikidata.org/entity/Q107387086,multipart
http://www.wikidata.org/entity/Q107381751,mxnet
http://www.wikidata.org/entity/Q107386170,mypy-boto3
http://www.wikidata.org/entity/Q107384858,mypy-boto3-apigatewaymanagementapi
http://www.wikidata.org/entity/Q107384861,mypy-boto3-appflow
http://www.wikidata.org/entity/Q107384862,mypy-boto3-appintegrations
http://www.wikidata.org/entity/Q107384864,mypy-boto3-application-insights
http://www.wikidata.org/entity/Q107384873,mypy-boto3-autoscaling
http://www.wikidata.org/entity/Q107384891,mypy-boto3-cloudwatch
http://www.wikidata.org/entity/Q107384896,mypy-boto3-codeguru-reviewer
http://www.wikidata.org/entity/Q107384897,mypy-boto3-codeguruprofiler
http://www.wikidata.org/entity/Q107384913,mypy-boto3-customer-profiles
http://www.wikidata.org/entity/Q107384917,mypy-boto3-datasync
http://www.wikidata.org/entity/Q107384919,mypy-boto3-detective
http://www.wikidata.org/entity/Q107384921,mypy-boto3-devops-guru
http://www.wikidata.org/entity/Q107384927,mypy-boto3-ds
http://www.wikidata.org/entity/Q107384948,mypy-boto3-es
http://www.wikidata.org/entity/Q107384962,mypy-boto3-glue
http://www.wikidata.org/entity/Q107384966,mypy-boto3-guardduty
http://www.wikidata.org/entity/Q107384992,mypy-boto3-ivs
http://www.wikidata.org/entity/Q107385002,mypy-boto3-kms
http://www.wikidata.org/entity/Q107385024,mypy-boto3-mediaconnect
http://www.wikidata.org/entity/Q107385038,mypy-boto3-mq
http://www.wikidata.org/entity/Q107385054,mypy-boto3-personalize-events
http://www.wikidata.org/entity/Q107385062,mypy-boto3-pinpoint-email
http://www.wikidata.org/entity/Q107385070,mypy-boto3-proton
http://www.wikidata.org/entity/Q107385072,mypy-boto3-qldb
http://www.wikidata.org/entity/Q107385117,mypy-boto3-sdb
http://www.wikidata.org/entity/Q107385129,mypy-boto3-signer
http://www.wikidata.org/entity/Q107385133,mypy-boto3-sns
http://www.wikidata.org/entity/Q107385136,mypy-boto3-ssm-contacts
http://www.wikidata.org/entity/Q107385138,mypy-boto3-sso
http://www.wikidata.org/entity/Q107385140,mypy-boto3-sso-oidc
http://www.wikidata.org/entity/Q107385145,mypy-boto3-swf
http://www.wikidata.org/entity/Q107381730,ndg-httpsclient
http://www.wikidata.org/entity/Q107384757,newlinejson
http://www.wikidata.org/entity/Q107385711,nflx-genie-client
http://www.wikidata.org/entity/Q107382136,nibabel
http://www.wikidata.org/entity/Q107385903,nlp
http://www.wikidata.org/entity/Q107386859,nose-html-reporting
http://www.wikidata.org/entity/Q107384442,nose-timer
http://www.wikidata.org/entity/Q107385941,notify2
http://www.wikidata.org/entity/Q107387169,nplusone
http://www.wikidata.org/entity/Q107384213,num2words
http://www.wikidata.org/entity/Q107382429,numexpr
http://www.wikidata.org/entity/Q107384256,nvidia-ml-py
http://www.wikidata.org/entity/Q107382894,oauthlib
http://www.wikidata.org/entity/Q107385481,opencensus-ext-zipkin
http://www.wikidata.org/entity/Q107382434,uproot3-methods
http://www.wikidata.org/entity/Q107385701,uritemplate-py
http://www.wikidata.org/entity/Q107384488,uritools
http://www.wikidata.org/entity/Q107385325,usps-api
http://www.wikidata.org/entity/Q107385179,uszipcode
http://www.wikidata.org/entity/Q107383173,virtualenv-clone
http://www.wikidata.org/entity/Q107381683,wasabi
http://www.wikidata.org/entity/Q107382281,wasmer
http://www.wikidata.org/entity/Q107384187,watson-machine-learning-client
http://www.wikidata.org/entity/Q107385429,websocket
http://www.wikidata.org/entity/Q107382244,whichcraft
http://www.wikidata.org/entity/Q107383436,whitenoise
http://www.wikidata.org/entity/Q107382396,wordaxe
http://www.wikidata.org/entity/Q107386100,WsgiDAV
http://www.wikidata.org/entity/Q107380925,xattr
http://www.wikidata.org/entity/Q107382943,XlsxWriter
http://www.wikidata.org/entity/Q107386679,xstatic-jquery
http://www.wikidata.org/entity/Q107382203,xxhash
http://www.wikidata.org/entity/Q107381737,yajl
http://www.wikidata.org/entity/Q107380816,yapf
http://www.wikidata.org/entity/Q107385303,yara-python
http://www.wikidata.org/entity/Q107381564,zope.i18nmessageid
http://www.wikidata.org/entity/Q107381571,zope.security
http://www.wikidata.org/entity/Q107384149,zopfli
http://www.wikidata.org/entity/Q107383807,googlemaps
http://www.wikidata.org/entity/Q6331221,kiwi
http://www.wikidata.org/entity/Q107384373,molecule
http://www.wikidata.org/entity/Q107385918,dictionaries
http://www.wikidata.org/entity/Q107383238,raven
http://www.wikidata.org/entity/Q107386698,ryu
http://www.wikidata.org/entity/Q107370289,Werkzeug
http://www.wikidata.org/entity/Q107380891,ddt
http://www.wikidata.org/entity/Q113575533,ounce
http://www.wikidata.org/entity/Q113575503,vg
http://www.wikidata.org/entity/Q107382194,timm
http://www.wikidata.org/entity/Q107382332,lupa
http://www.wikidata.org/entity/Q107382298,transformers
http://www.wikidata.org/entity/Q107385464,multitasking
http://www.wikidata.org/entity/Q107381191,tzdata
http://www.wikidata.org/entity/Q107382430,awkward
http://www.wikidata.org/entity/Q107387240,stemming
http://www.wikidata.org/entity/Q107384799,vulture
http://www.wikidata.org/entity/Q107384561,progress
http://www.wikidata.org/entity/Q107386948,mercurial
http://www.wikidata.org/entity/Q107385529,iris
http://www.wikidata.org/entity/Q28975326,pelican
http://www.wikidata.org/entity/Q107382235,wget
http://www.wikidata.org/entity/Q107381674,bobo
http://www.wikidata.org/entity/Q107383598,betamax
http://www.wikidata.org/entity/Q107384395,gdata
http://www.wikidata.org/entity/Q113559183,roblox
http://www.wikidata.org/entity/Q47405152,pattern
http://www.wikidata.org/entity/Q787177,mariadb
http://www.wikidata.org/entity/Q772889,pylint
http://www.wikidata.org/entity/Q107382933,characteristic
http://www.wikidata.org/entity/Q107385462,clang
http://www.wikidata.org/entity/Q107380829,websockets
http://www.wikidata.org/entity/Q107384283,mss
http://www.wikidata.org/entity/Q107380959,blosc
http://www.wikidata.org/entity/Q107382377,emoji
http://www.wikidata.org/entity/Q107381139,twine
http://www.wikidata.org/entity/Q107385617,keyboard
http://www.wikidata.org/entity/Q107387011,warrant
http://www.wikidata.org/entity/Q107381450,protobuf
http://www.wikidata.org/entity/Q107385829,triangle
http://www.wikidata.org/entity/Q107385570,mockito
http://www.wikidata.org/entity/Q107383422,prison
http://www.wikidata.org/entity/Q107385990,breathe
http://www.wikidata.org/entity/Q2852503,ansible
http://www.wikidata.org/entity/Q107381778,dill
http://www.wikidata.org/entity/Q107383844,beautifulsoup
http://www.wikidata.org/entity/Q107384208,daphne
http://www.wikidata.org/entity/Q1088546,tornado
http://www.wikidata.org/entity/Q107384305,fpdf
http://www.wikidata.org/entity/Q107384664,pex
http://www.wikidata.org/entity/Q107381830,vine
http://www.wikidata.org/entity/Q107386697,kaleido
http://www.wikidata.org/entity/Q107382149,jax
http://www.wikidata.org/entity/Q107384232,hyper
http://www.wikidata.org/entity/Q107384680,aerospike
http://www.wikidata.org/entity/Q107383203,blessings
http://www.wikidata.org/entity/Q5164392,construct
http://www.wikidata.org/entity/Q107385987,interval
http://www.wikidata.org/entity/Q107386641,janus
http://www.wikidata.org/entity/Q107382833,jira
http://www.wikidata.org/entity/Q107383670,mkl
http://www.wikidata.org/entity/Q107387172,mohawk
http://www.wikidata.org/entity/Q7000696,networkx
http://www.wikidata.org/entity/Q107382296,peewee
http://www.wikidata.org/entity/Q107387194,spyder
http://www.wikidata.org/entity/Q107387235,style
http://www.wikidata.org/entity/Q7777252,Theano
http://www.wikidata.org/entity/Q107384174,flynt
http://www.wikidata.org/entity/Q98138083,nni
http://www.wikidata.org/entity/Q107381648,Faker
http://www.wikidata.org/entity/Q107380714,build
http://www.wikidata.org/entity/Q107384111,kafka
http://www.wikidata.org/entity/Q107383183,retry
http://www.wikidata.org/entity/Q107383391,pathos
http://www.wikidata.org/entity/Q18326509,rdiff-backup
http://www.wikidata.org/entity/Q107382360,opentelemetry-proto
http://www.wikidata.org/entity/Q107381797,opentelemetry-semantic-conventions
http://www.wikidata.org/entity/Q107383212,ordered-set
http://www.wikidata.org/entity/Q107386645,os-resource-classes
http://www.wikidata.org/entity/Q107385446,oslo-policy
http://www.wikidata.org/entity/Q107385476,oslo-service
http://www.wikidata.org/entity/Q107386735,oslo.rootwrap
http://www.wikidata.org/entity/Q107386074,oslo.versionedobjects
http://www.wikidata.org/entity/Q107385647,osmium
http://www.wikidata.org/entity/Q107387000,pandas-schema
http://www.wikidata.org/entity/Q107387244,paretochart
http://www.wikidata.org/entity/Q107383769,parse-type
http://www.wikidata.org/entity/Q107380960,partd
http://www.wikidata.org/entity/Q107382501,pefile
http://www.wikidata.org/entity/Q107380687,pexpect
http://www.wikidata.org/entity/Q107385750,pip-shims
http://www.wikidata.org/entity/Q107383283,pip-tools
http://www.wikidata.org/entity/Q107385203,placebo
http://www.wikidata.org/entity/Q107383310,poetry-core
http://www.wikidata.org/entity/Q107385423,polling
http://www.wikidata.org/entity/Q107384250,praw
http://www.wikidata.org/entity/Q107383486,presto-python-client
http://www.wikidata.org/entity/Q107382168,pretty-midi
http://www.wikidata.org/entity/Q107384590,profilehooks
http://www.wikidata.org/entity/Q107384733,psycogreen
http://www.wikidata.org/entity/Q107381815,psycopg2-binary
http://www.wikidata.org/entity/Q107386653,psycopg2-pool
http://www.wikidata.org/entity/Q107384247,ptvsd
http://www.wikidata.org/entity/Q107386056,py-dateutil
http://www.wikidata.org/entity/Q107383989,py-ecc
http://www.wikidata.org/entity/Q107384754,py-stringmatching
http://www.wikidata.org/entity/Q107382223,py7zr
http://www.wikidata.org/entity/Q107384435,pyactiveresource
http://www.wikidata.org/entity/Q107386498,pyang
http://www.wikidata.org/entity/Q107383771,pyathena
http://www.wikidata.org/entity/Q107384094,pyautogui
http://www.wikidata.org/entity/Q107381585,pybind11
